time_ms,batt_V,advCount,connEvents,rssi_mean,rssi_var
13975806,4.138,28770,18892,-68.2,5.12
13976343,4.138,28770,18892,-68.2,5.12
13977795,4.138,28776,18894,-68.4,5.41
13978108,4.138,28776,18894,-68.4,5.41
13979976,4.139,28783,18896,-68.35,5.61
13980676,4.137,28784,18897,-68.35,5.61
13981737,4.139,28786,18899,-68.35,5.61
13982626,4.136,28788,18900,-68.4,5.94
13983602,4.138,28791,18901,-68.4,5.94
13985044,4.138,28794,18903,-68.15,5.82
13986144,4.139,28796,18905,-68.15,5.82
13987366,4.137,28798,18907,-68.15,5.82
13988106,4.137,28799,18908,-68.15,5.82
13988531,4.137,28799,18908,-68.15,5.82
13990403,4.137,28806,18910,-68.35,6.13
13992999,4.138,28812,18914,-68.35,6.13
13993845,4.137,28813,18915,-68.35,6.13
13994763,4.135,28815,18916,-68.05,5.63
13995891,4.138,28818,18917,-68.05,5.63
13996932,4.138,28820,18918,-68.05,5.63
13997780,4.139,28821,18919,-68.05,5.63
14112747,4.135,29194,19042,-68.1,5.46
14113538,4.135,29195,19043,-68.1,5.46
14114773,4.136,29198,19044,-67.95,5
14115616,4.136,29199,19045,-67.95,5
14116562,4.136,29201,19046,-67.95,5
14117630,4.133,29203,19047,-67.95,5
14117936,4.133,29203,19047,-67.9,5.25
14120236,4.136,29210,19050,-68.05,5.42
14121139,4.136,29212,19051,-68.05,5.42
14122008,4.136,29214,19052,-68.05,5.42
14123227,4.136,29216,19054,-68.05,5.42
14124282,4.136,29216,19054,-68.05,5.42
14125773,4.136,29222,19058,-68.05,5.42
14125973,4.136,29222,19058,-68.05,5.42
14127373,4.138,29228,19059,-68.15,5.4
14128099,4.138,29228,19059,-68.45,5.84
14129508,4.136,29236,19060,-68.25,5.57
14129922,4.136,29236,19060,-68.05,5.21
14131492,4.135,29242,19062,-68.1,5.15
14132755,4.136,29245,19064,-68.1,5.15
14133555,4.135,29247,19065,-68.1,5.15
14135162,4.136,29251,19067,-67.9,4.31
14135926,4.136,29252,19068,-67.9,4.31
14137054,4.136,29255,19069,-67.65,3.92
14137956,4.134,29257,19070,-67.65,3.92
14138688,4.134,29257,19070,-67.6,4.04
14140061,4.135,29263,19072,-67.45,3.42
14141395,4.136,29265,19074,-67.45,3.42
14142214,4.136,29266,19075,-67.45,3.42
14143573,4.136,29269,19077,-67.4,3.62
14144382,4.136,29270,19078,-67.4,3.62
14145410,4.135,29272,19079,-67.35,3.71
14146713,4.135,29275,19080,-67.1,3.04
14147533,4.137,29276,19081,-67.1,3.04
14148861,4.136,29279,19083,-67.2,3.22
14149722,4.136,29280,19084,-67.2,3.22
14150674,4.134,29282,19085,-67.15,3.19
14152080,4.133,29285,19087,-67.15,3.19
14152887,4.136,29286,19088,-67.15,3.19
14153289,4.136,29286,19088,-67.2,3.12
14154988,4.133,29292,19090,-67.35,3.19
14156358,4.136,29295,19092,-67.55,3
14157198,4.136,29296,19093,-67.5,2.79
14158115,4.135,29298,19094,-67.5,2.79
14159317,4.135,29300,19096,-67.5,2.79
14160112,4.134,29301,19097,-67.5,2.79
14161495,4.136,29304,19099,-67.35,2.77
14162383,4.135,29305,19100,-67.35,2.77
14163582,4.136,29307,19102,-67.2,1.75
14164400,4.136,29308,19103,-67.2,1.75
14165857,4.133,29311,19105,-67.3,1.91
14166691,4.135,29312,19106,-67.3,1.91
14167629,4.135,29314,19107,-67.3,1.91
14168638,4.133,29316,19108,-67.25,1.88
14170411,4.134,29320,19110,-67.3,1.8
14171277,4.134,29321,19111,-67.3,1.8
14172181,4.134,29323,19112,-67.25,1.78
14173393,4.136,29326,19113,-67.3,1.69
14175153,4.134,29329,19116,-67.3,1.69
14175925,4.136,29330,19117,-67.3,1.69
14177101,4.136,29333,19118,-67.35,1.61
14177975,4.136,29335,19119,-67.35,1.61
14178995,4.136,29338,19120,-67.4,1.52
14180121,4.135,29340,19122,-67.4,1.52
14181354,4.135,29342,19124,-67.4,1.52
14182359,4.135,29344,19126,-67.4,1.52
14183054,4.135,29345,19127,-67.4,1.52
14184314,4.136,29348,19129,-67.45,1.63
14184944,4.135,29349,19130,-67.45,1.63
14186080,4.136,29351,19132,-67.45,1.63
14187229,4.135,29354,19133,-67.65,1.4
14189620,4.135,29359,19137,-67.7,1.27
14190807,4.135,29361,19139,-67.7,1.27
14192527,4.135,29364,19142,-67.7,1.27
14193335,4.133,29365,19143,-67.7,1.27
14194361,4.131,29367,19144,-67.75,1.14
14195254,4.133,29369,19145,-67.6,1.2
14196510,4.135,29372,19146,-67.6,1.2
14197684,4.135,29374,19148,-67.6,1.2
14198517,4.136,29375,19149,-67.6,1.2
14199871,4.135,29378,19151,-67.6,1.2
14200705,4.135,29379,19152,-67.6,1.2
14202098,4.133,29382,19154,-67.5,1.11
14202939,4.133,29383,19155,-67.5,1.11
14203914,4.135,29385,19156,-67.4,0.99
14205099,4.136,29387,19158,-67.4,0.99
14205873,4.135,29388,19159,-67.4,0.99
14207004,4.135,29391,19160,-67.3,0.85
14208084,4.135,29391,19160,-67.3,0.85
14209104,4.134,29396,19163,-67.45,0.89
14209955,4.136,29397,19164,-67.45,0.89
14210893,4.131,29399,19165,-67.3,0.85
14212751,4.134,29404,19167,-67.15,0.77
14213612,4.135,29405,19168,-67.15,0.77
14214858,4.135,29407,19170,-67.15,0.77
14215733,4.135,29408,19171,-67.15,0.77
14217013,4.133,29410,19173,-67.15,0.77
14218410,4.133,29413,19175,-67.15,0.77
14219243,4.134,29414,19176,-67.15,0.77
14220920,4.135,29418,19178,-67.15,0.77
14222131,4.133,29420,19180,-67.15,0.77
14222956,4.135,29421,19181,-67.15,0.77
14223891,4.135,29423,19182,-67.15,0.77
14225972,4.134,29428,19185,-67.15,0.77
14227171,4.133,29430,19187,-67.15,0.77
14228402,4.134,29432,19189,-67.15,0.77
14229197,4.134,29433,19190,-67.15,0.77
14230549,4.133,29436,19192,-67.25,0.93
14231294,4.132,29437,19193,-67.25,0.93
14232169,4.134,29439,19194,-67.25,0.93
14233856,4.135,29443,19197,-67.25,0.93
14234977,4.133,29445,19199,-67.25,0.93
14235646,4.135,29446,19200,-67.25,0.93
14237007,4.134,29449,19202,-67.25,0.93
14237734,4.133,29450,19203,-67.25,0.93
14238145,4.133,29450,19203,-67.35,1.08
14240192,4.133,29457,19206,-67.35,1.08
14241181,4.135,29459,19207,-67.35,1.08
14242473,4.133,29461,19209,-67.35,1.08
14243683,4.134,29463,19211,-67.35,1.08
14244895,4.135,29465,19213,-67.35,1.08
14246276,4.133,29468,19215,-67.35,1.08
14247084,4.132,29469,19216,-67.35,1.08
14248145,4.132,29471,19217,-67.2,1.01
14249540,4.134,29474,19219,-67.2,1.01
14250918,4.132,29477,19221,-67.2,1.01
14251718,4.133,29478,19222,-67.2,1.01
14252765,4.131,29480,19223,-67.2,1.01
14253716,4.134,29482,19224,-67.25,0.93
14254808,4.131,29484,19225,-67.5,2.05
14255864,4.133,29486,19226,-67.5,2.05
14257154,4.133,29488,19228,-67.5,2.05
14258338,4.134,29490,19230,-67.5,2.05
14259110,4.134,29491,19231,-67.5,2.05
14260511,4.135,29494,19233,-67.5,2.05
14261292,4.134,29495,19234,-67.5,2.05
14262390,4.135,29498,19235,-67.5,2.05
14263833,4.135,29501,19237,-67.5,2.05
14264642,4.133,29502,19238,-67.5,2.05
14265167,4.133,29502,19238,-67.5,2.05
14266693,4.133,29506,19241,-67.5,2.05
14269165,4.135,29511,19245,-67.55,1.94
14270004,4.134,29512,19246,-67.55,1.94
14270969,4.131,29514,19247,-67.6,1.83
14273126,4.131,29519,19250,-67.55,1.94
14274667,4.133,29523,19252,-67.55,1.94
14275445,4.133,29524,19253,-67.55,1.94
14276665,4.133,29527,19254,-67.55,1.94
14277420,4.133,29528,19255,-67.55,1.94
14279684,4.134,29532,19259,-67.55,1.94
14280463,4.131,29533,19260,-67.55,1.94
14281404,4.131,29535,19261,-67.55,1.94
14282401,4.134,29538,19262,-67.65,2.03
14283480,4.135,29541,19263,-67.65,2.03
14286539,4.132,29544,19264,-67.65,2.03
14287266,4.132,29549,19269,-67.65,2.03
14288380,4.134,29552,19270,-67.55,1.94
14290747,4.133,29557,19274,-67.5,2.05
14291532,4.133,29558,19275,-67.5,2.05
14292745,4.133,29561,19276,-67.35,2.03
14293987,4.133,29563,19278,-67.35,2.03
14294826,4.132,29564,19279,-67.35,2.03
14295708,4.134,29566,19280,-67.5,2.05
14296869,4.133,29568,19282,-67.5,2.05
14297928,4.133,29571,19283,-67.5,2.05
14298693,4.131,29572,19284,-67.5,2.05
14300277,4.132,29575,19286,-67.5,2.05
14301068,4.131,29576,19287,-67.5,2.05
14303817,4.133,29582,19291,-67.45,2.16
14304685,4.133,29583,19292,-67.45,2.16
14306060,4.134,29586,19294,-67.45,2.16
14306904,4.133,29587,19295,-67.45,2.16
14307208,4.133,29587,19295,-67.2,1.01
14309184,4.133,29593,19298,-67.3,1.17
14310228,4.134,29595,19299,-67.3,1.17
14311062,4.133,29596,19300,-67.3,1.17
14312314,4.133,29598,19302,-67.3,1.17
14313098,4.131,29599,19303,-67.3,1.17
14314311,4.133,29602,19304,-67.3,1.17
14315098,4.131,29603,19305,-67.3,1.17
14317301,4.131,29608,19308,-67.55,2.26
14318909,4.131,29611,19311,-67.55,2.26
14319772,4.133,29612,19312,-67.55,2.26
14321113,4.132,29615,19314,-67.55,2.26
14322133,4.133,29617,19315,-67.55,2.26
14323003,4.132,29618,19316,-67.55,2.26
14324040,4.132,29620,19317,-67.45,2.16
14325085,4.13,29622,19318,-67.45,2.16
14325919,4.133,29623,19319,-67.45,2.16
14326931,4.131,29625,19320,-67.55,2.26
14327454,4.131,29625,19320,-67.55,2.26
14328952,4.133,29631,19322,-67.65,2.34
14330044,4.133,29633,19324,-67.65,2.34
14330979,4.131,29635,19325,-67.65,2.34
14331868,4.131,29637,19326,-67.7,2.22
14332978,4.133,29640,19327,-67.8,2.27
14333871,4.131,29642,19328,-67.7,2.22
14335081,4.13,29645,19330,-67.7,2.22
14336056,4.132,29647,19332,-67.7,2.22
14336833,4.132,29649,19333,-67.7,2.22
14337822,4.133,29652,19334,-67.85,3.08
14339009,4.131,29656,19335,-67.85,3.08
14339881,4.131,29658,19336,-67.85,3.08
14340780,4.131,29660,19337,-67.85,3.08
14342045,4.133,29663,19339,-67.9,2.94
14343399,4.133,29666,19341,-67.75,3.04
14344115,4.131,29667,19342,-67.75,3.04
14345159,4.133,29670,19343,-67.75,3.04
14346374,4.133,29673,19344,-67.8,2.91
14347648,4.132,29675,19346,-67.8,2.91
14348887,4.134,29677,19348,-67.8,2.91
14349084,4.134,29677,19348,-67.8,2.91
14350962,4.132,29682,19351,-67.9,2.94
14351770,4.133,29683,19352,-67.9,2.94
14352754,4.13,29685,19353,-67.9,2.94
14353754,4.13,29687,19354,-67.8,2.91
14354751,4.131,29689,19355,-67.8,2.91
14356701,4.132,29694,19358,-67.5,2.05
14357617,4.131,29696,19359,-67.5,2.05
14358031,4.131,29696,19359,-67.5,2.05
14359541,4.132,29702,19360,-67.6,2.15
14360510,4.131,29704,19361,-67.6,2.15
14361895,4.133,29707,19363,-67.6,2.15
14362771,4.131,29708,19364,-67.6,2.15
14363819,4.13,29710,19365,-67.5,2.05
14364783,4.131,29712,19366,-67.5,2.05
14366140,4.132,29715,19368,-67.5,2.05
14366973,4.132,29716,19369,-67.5,2.05
14368378,4.133,29719,19371,-67.4,1.94
14369093,4.133,29720,19372,-67.4,1.94
14369720,4.133,29720,19372,-67.4,1.94
14371305,4.13,29726,19374,-67.4,1.94
14372344,4.133,29728,19375,-67.4,1.94
14373679,4.132,29731,19377,-67.4,1.94
14374496,4.132,29732,19378,-67.4,1.94
14375778,4.133,29734,19380,-67.4,1.94
14376573,4.132,29735,19381,-67.4,1.94
14378357,4.131,29738,19384,-67.4,1.94
14379179,4.13,29739,19385,-67.4,1.94
14380058,4.131,29741,19386,-67.35,2.03
14381137,4.13,29744,19387,-67.1,0.83
14383033,4.131,29749,19389,-67.1,0.83
14383860,4.133,29750,19390,-67.1,0.83
14385204,4.132,29753,19392,-67.1,0.83
14385985,4.132,29754,19393,-67.1,0.83
14388515,4.132,29760,19397,-67.15,0.77
14389213,4.132,29761,19398,-67.15,0.77
14390285,4.13,29764,19399,-67.15,0.77
14391434,4.132,29766,19401,-67.15,0.77
14392360,4.131,29768,19402,-67.15,0.77
14393156,4.131,29770,19403,-67.15,0.77
14395092,4.13,29775,19406,-67.3,0.85
14395771,4.131,29776,19407,-67.3,0.85
14397903,4.131,29781,19410,-67.3,0.85
14398595,4.131,29782,19411,-67.3,0.85
14399622,4.131,29785,19412,-67.4,0.99
14400837,4.131,29788,19413,-67.3,0.85
14402016,4.131,29790,19415,-67.3,0.85
14402866,4.131,29791,19416,-67.3,0.85
14403731,4.13,29793,19417,-67.4,0.99
14405136,4.13,29796,19419,-67.4,0.99
14406007,4.131,29797,19420,-67.4,0.99
14407572,4.13,29801,19422,-67.35,1.08
14408353,4.131,29802,19423,-67.35,1.08
14410489,4.13,29807,19426,-67.4,0.99
14411749,4.13,29809,19428,-67.4,0.99
14412504,4.131,29810,19429,-67.4,0.99
14413646,4.132,29812,19431,-67.4,0.99
14414551,4.133,29814,19432,-67.3,0.85
14415582,4.133,29816,19433,-67.3,0.85
14415887,4.133,29816,19433,-67.25,0.93
14417605,4.13,29821,19435,-67.35,1.08
14417904,4.13,29821,19435,-67.35,1.08
14419741,4.13,29827,19437,-67.45,1.21
14421222,4.13,29830,19439,-67.45,1.21
14422052,4.131,29831,19440,-67.45,1.21
14422950,4.131,29833,19441,-67.35,1.08
14424196,4.132,29836,19442,-67.4,0.99
14425098,4.13,29838,19443,-67.4,0.99
14427109,4.13,29842,19446,-67.4,0.99
14427926,4.13,29843,19447,-67.4,0.99
14428239,4.13,29843,19447,-67.65,2.03
14429939,4.13,29849,19449,-67.75,2.09
14430883,4.13,29851,19450,-67.75,2.09
14432154,4.131,29853,19452,-67.75,2.09
14432987,4.13,29854,19453,-67.75,2.09
14434608,4.13,29858,19455,-67.7,2.22
14435480,4.132,29859,19456,-67.7,2.22
14436711,4.131,29861,19458,-67.7,2.22
14437527,4.13,29862,19459,-67.7,2.22
14438546,4.131,29864,19460,-67.6,2.15
14439822,4.131,29867,19462,-67.6,2.15
14441367,4.131,29871,19464,-67.6,2.15
14442136,4.13,29872,19465,-67.6,2.15
14443193,4.13,29875,19466,-67.55,2.26
14444852,4.131,29878,19469,-67.55,2.26
14445591,4.129,29879,19470,-67.55,2.26
14446857,4.131,29882,19472,-67.45,2.16
14447585,4.131,29883,19473,-67.45,2.16
14448906,4.131,29886,19475,-67.4,2.25
14449952,4.131,29889,19476,-67.4,2.25
14450616,4.131,29890,19477,-67.4,2.25
14452329,4.132,29895,19479,-67.3,2.12
14453033,4.131,29896,19480,-67.3,2.12
14454304,4.131,29900,19481,-67.3,2.12
14455519,4.13,29902,19483,-67.3,2.12
14456282,4.131,29903,19484,-67.3,2.12
14457618,4.131,29906,19486,-67.35,2.03
14458398,4.131,29907,19487,-67.35,2.03
14459513,4.131,29910,19488,-67.45,2.16
14460399,4.131,29912,19489,-67.45,2.16
14461600,4.132,29915,19490,-67.45,2.16
14462931,4.131,29918,19492,-67.45,2.16
14463720,4.131,29919,19493,-67.45,2.16
14465164,4.131,29922,19495,-67.5,2.05
14466022,4.131,29923,19496,-67.5,2.05
14469255,4.13,29930,19501,-67.45,1.94
14470092,4.129,29931,19502,-67.45,1.94
14471478,4.131,29934,19504,-67.35,1.82
14472708,4.13,29936,19506,-67.35,1.82
14473533,4.131,29937,19507,-67.35,1.82
14474414,4.13,29939,19508,-67.6,2.88
14477873,4.13,29945,19514,-67.6,2.88
14479094,4.13,29947,19516,-67.6,2.88
14480129,4.13,29949,19518,-67.6,2.88
14480958,4.131,29950,19519,-67.6,2.88
14482127,4.131,29953,19520,-67.6,2.88
14482861,4.131,29954,19521,-67.6,2.88
14484440,4.131,29958,19523,-67.6,2.88
14485267,4.13,29959,19524,-67.6,2.88
14486219,4.13,29961,19525,-67.35,1.82
14487484,4.131,29964,19526,-67.25,1.67
14488354,4.13,29965,19527,-67.25,1.67
14489237,4.131,29967,19528,-67.2,1.75
14490278,4.131,29969,19529,-67.2,1.75
14491319,4.126,29971,19530,-67.15,1.82
14492390,4.131,29974,19531,-67.2,1.75
14493726,4.128,29977,19533,-67.2,1.75
14495060,4.131,29980,19535,-67.2,1.75
14495830,4.128,29981,19536,-67.2,1.75
14496913,4.131,29984,19537,-67.15,1.82
14497919,4.13,29986,19539,-67.15,1.82
14498721,4.13,29988,19540,-67.15,1.82
14499981,4.131,29992,19541,-67.1,1.88
14500869,4.13,29994,19542,-67.1,1.88
14501866,4.131,29997,19543,-67.1,1.88
14502736,4.131,29999,19544,-67.1,1.88
14504479,4.13,30004,19546,-67,1.68
14505186,4.131,30005,19547,-67,1.68
14506834,4.13,30009,19549,-66.95,1.73
14507935,4.13,30011,19551,-66.95,1.73
14508656,4.129,30012,19552,-66.95,1.73
14509829,4.13,30015,19553,-66.9,1.78
14511642,4.129,30019,19556,-66.9,1.78
14512897,4.129,30021,19558,-66.9,1.78
14513695,4.13,30022,19559,-66.9,1.78
14514705,4.126,30024,19560,-66.9,1.78
14516765,4.129,30029,19563,-66.85,1.71
14516970,4.129,30029,19563,-66.85,1.71
14518592,4.131,30034,19565,-66.95,1.94
14519839,4.13,30036,19567,-66.95,1.94
14520646,4.13,30037,19568,-66.95,1.94
14521784,4.13,30040,19569,-66.65,0.56
14521984,4.13,30040,19569,-66.65,0.56
14523166,4.13,30040,19569,-66.9,1.99
14524680,4.13,30047,19573,-67,2.21
14525624,4.129,30049,19574,-67,2.21
14526695,4.126,30051,19575,-67,2.21
14526999,4.126,30051,19575,-67.05,2.16
14528961,4.129,30057,19578,-67.2,2.27
14529756,4.13,30058,19579,-67.2,2.27
14530809,4.128,30060,19580,-67.25,2.2
14531710,4.13,30062,19581,-67.25,2.2
14533215,4.128,30065,19583,-67.3,2.12
14535478,4.128,30069,19587,-67.3,2.12
14538566,4.13,30075,19592,-67.3,2.12
14539374,4.13,30076,19593,-67.3,2.12
14540516,4.131,30079,19594,-67.35,2.03
14541707,4.13,30081,19596,-67.35,2.03
14542516,4.128,30082,19597,-67.35,2.03
14543545,4.128,30084,19598,-67.35,2.03
14544422,4.13,30086,19599,-67.35,2.03
14545648,4.128,30089,19600,-67.3,2.12
14546643,4.128,30091,19601,-67.3,2.12
14547419,4.13,30092,19602,-67.3,2.12
14549370,4.13,30096,19605,-67.3,2.12
14549782,4.13,30096,19605,-67.3,2.12
14551527,4.129,30101,19608,-67.5,2.37
14552252,4.13,30102,19609,-67.5,2.37
14553164,4.128,30104,19610,-67.55,2.26
14554205,4.13,30107,19611,-67.55,2.26
14557069,4.13,30113,19616,-67.55,2.26
14557951,4.13,30115,19617,-67.55,2.26
14559077,4.128,30117,19619,-67.55,2.26
14559798,4.128,30118,19620,-67.55,2.26
14561064,4.13,30120,19622,-67.55,2.26
14562384,4.128,30123,19624,-67.55,2.26
14563099,4.129,30124,19625,-67.55,2.26
14564399,4.128,30127,19627,-67.6,2.15
14565186,4.128,30128,19628,-67.6,2.15
14566422,4.128,30131,19629,-67.3,1.17
14567231,4.13,30132,19630,-67.3,1.17
14568225,4.127,30134,19631,-67.2,1.01
14570705,4.13,30140,19635,-67.3,1.17
14571534,4.127,30141,19636,-67.3,1.17
14572431,4.128,30143,19637,-67.3,1.17
14573805,4.128,30146,19639,-67.3,1.17
14574603,4.13,30147,19640,-67.3,1.17
14576082,4.13,30150,19642,-67.3,1.17
14576927,4.126,30151,19643,-67.3,1.17
14577875,4.128,30153,19644,-67.3,1.17
14579130,4.129,30155,19646,-67.3,1.17
14579988,4.128,30156,19647,-67.3,1.17
14580933,4.13,30157,19648,-67.15,1.08
14582025,4.13,30159,19649,-67.15,1.08
14582933,4.128,30161,19650,-67.15,1.08
14584229,4.13,30165,19651,-67.15,1.08
14585873,4.128,30168,19654,-67.15,1.08
14586665,4.13,30169,19655,-67.15,1.08
14589191,4.128,30174,19659,-67.15,1.08
14590014,4.129,30175,19660,-67.3,1.17
14591003,4.128,30177,19661,-67.3,1.17
14592037,4.125,30179,19662,-67.3,1.17
14592955,4.128,30181,19663,-67.3,1.17
14594651,4.129,30185,19665,-67.15,0.77
14595968,4.127,30187,19667,-67.15,0.77
14597249,4.128,30189,19669,-67.15,0.77
14598650,4.129,30192,19671,-67.15,0.77
14598840,4.129,30192,19671,-67.15,0.77
14600369,4.129,30198,19672,-67.25,0.93
14602117,4.126,30202,19674,-67.2,1.01
14602917,4.128,30203,19675,-67.2,1.01
14603901,4.126,30205,19676,-67.3,1.17
14605202,4.128,30208,19678,-67.2,1.01
14605976,4.128,30209,19679,-67.3,1.17
14607234,4.128,30212,19681,-67.35,1.08
14607551,4.128,30212,19681,-67.35,1.08
14609023,4.126,30217,19683,-67.45,1.21
14609939,4.125,30219,19684,-67.35,1.08
14610939,4.129,30222,19685,-67.3,1.17
14613141,4.128,30227,19689,-67.3,1.17
14614255,4.128,30229,19691,-67.3,1.17
14614936,4.129,30230,19692,-67.3,1.17
14616651,4.128,30235,19694,-67.3,1.17
14617341,4.128,30236,19695,-67.3,1.17
14618464,4.129,30239,19696,-67.35,1.08
14620079,4.128,30243,19698,-67.35,1.08
14621018,4.127,30245,19699,-67.35,1.08
14621828,4.128,30246,19700,-67.35,1.08
14623218,4.128,30249,19702,-67.35,1.08
14624391,4.128,30251,19704,-67.35,1.08
14625153,4.126,30252,19705,-67.35,1.08
14628483,4.126,30259,19710,-67.35,1.08
14629246,4.127,30260,19711,-67.35,1.08
14630322,4.126,30262,19712,-67.35,1.08
14631339,4.128,30264,19713,-67.35,1.08
14632686,4.129,30267,19715,-67.35,1.08
14633566,4.128,30268,19716,-67.35,1.08
14634804,4.128,30270,19718,-67.35,1.08
14635584,4.128,30271,19719,-67.35,1.08
14637392,4.129,30275,19722,-67.35,1.08
14638233,4.127,30276,19723,-67.35,1.08
14639364,4.128,30279,19724,-67.25,0.93
14640365,4.125,30281,19725,-67.25,0.93
14641226,4.128,30282,19726,-67.25,0.93
14645008,4.127,30289,19733,-67.25,0.93
14646039,4.13,30292,19734,-67.25,0.93
14646829,4.126,30293,19735,-67.25,0.93
14648168,4.128,30296,19737,-67.25,0.93
14648988,4.128,30297,19738,-67.25,0.93
14649896,4.127,30299,19739,-67.3,0.85
14651215,4.128,30301,19741,-67.4,0.99
14652070,4.126,30302,19742,-67.4,0.99
14653003,4.128,30304,19743,-67.4,0.99
14654166,4.128,30307,19744,-67.3,0.85
14654961,4.126,30308,19745,-67.3,0.85
14656074,4.127,30310,19747,-67.3,0.85
14657778,4.128,30313,19750,-67.3,0.85
14659740,4.126,30317,19753,-67.3,0.85
14660552,4.127,30318,19754,-67.3,0.85
14661752,4.128,30321,19755,-67.45,0.89
14662859,4.128,30323,19757,-67.45,0.89
14663955,4.126,30325,19759,-67.45,0.89
14665111,4.127,30327,19761,-67.45,0.89
14666167,4.128,30329,19763,-67.45,0.89
14667164,4.126,30331,19765,-67.45,0.89
14668190,4.128,30333,19767,-67.45,0.89
14668902,4.128,30334,19768,-67.45,0.89
14669514,4.128,30334,19768,-67.35,0.77
14671120,4.128,30341,19770,-67.6,1.83
14671817,4.127,30342,19771,-67.6,1.83
14672933,4.128,30345,19772,-67.6,1.83
14673342,4.128,30345,19772,-67.6,1.83
14674970,4.128,30352,19773,-67.5,1.74
14676386,4.128,30355,19775,-67.5,1.74
14677778,4.128,30358,19777,-67.5,1.74
14678574,4.127,30359,19778,-67.5,1.74
14678978,4.127,30359,19778,-67.8,2.59
14680830,4.126,30366,19780,-67.9,2.62
14681611,4.127,30367,19781,-67.9,2.62
14682833,4.127,30370,19782,-67.85,2.77
14683970,4.126,30372,19784,-67.85,2.77
14685244,4.126,30374,19786,-67.85,2.77
14686044,4.127,30375,19787,-67.85,2.77
14687098,4.125,30377,19788,-67.85,2.77
14688009,4.128,30379,19789,-67.85,2.77
14689302,4.128,30382,19790,-67.85,2.77
14690160,4.128,30383,19791,-67.85,2.77
14691111,4.128,30385,19792,-67.85,2.77
14692375,4.126,30387,19794,-67.85,2.77
14693228,4.126,30388,19795,-67.85,2.77
14694178,4.125,30390,19796,-67.85,2.77
14695233,4.125,30392,19797,-67.85,2.77
14696119,4.125,30394,19798,-67.85,2.77
14697189,4.127,30397,19799,-67.85,2.77
