timestamp_local,time_ms,voltage_v,dv_avg,dv_norm,source_ip
2026-02-17T15:01:02.134302,751805,3.809094,-0.000894,-0.000235,192.168.31.108
2026-02-17T15:01:04.123837,753817,3.807032,-0.001306,-0.000343,192.168.31.108
2026-02-17T15:01:06.135176,755828,3.805656,-0.001581,-0.000416,192.168.31.108
2026-02-17T15:01:08.175994,757839,3.805313,-0.001581,-0.000416,192.168.31.108
2026-02-17T15:01:10.218436,759851,3.803594,-0.001513,-0.000398,192.168.31.108
2026-02-17T15:01:12.193198,761862,3.802907,-0.001237,-0.000325,192.168.31.108
2026-02-17T15:01:14.210904,763873,3.801875,-0.001031,-0.000271,192.168.31.108
2026-02-17T15:01:16.230357,765884,3.8005,-0.001031,-0.000271,192.168.31.108
2026-02-17T15:01:18.212297,767895,3.799125,-0.001237,-0.000326,192.168.31.108
2026-02-17T15:01:20.254330,769906,3.798781,-0.000962,-0.000253,192.168.31.108
2026-02-17T15:01:22.260085,771917,3.796719,-0.001238,-0.000326,192.168.31.108
2026-02-17T15:01:24.259362,773927,3.796031,-0.001169,-0.000308,192.168.31.108
2026-02-17T15:01:28.396803,777950,3.768531,-0.006119,-0.001624,192.168.31.108
2026-02-17T15:01:30.288445,779961,3.759594,-0.007837,-0.002085,192.168.31.108
2026-02-17T15:01:32.304956,781973,3.742406,-0.010862,-0.002903,192.168.31.108
2026-02-17T15:01:34.315685,783984,3.744469,0.0,0.0,192.168.31.108
2026-02-17T15:01:36.363513,785995,3.740344,-0.000825,-0.000221,192.168.31.108
2026-02-17T15:01:38.405301,788006,3.737938,-0.001306,-0.000349,192.168.31.108
2026-02-17T15:01:40.341382,790017,3.733813,-0.002131,-0.000571,192.168.31.108
2026-02-17T15:01:42.419255,792028,3.775063,0.0,0.0,192.168.31.108
2026-02-17T15:01:44.348193,794039,3.771969,-0.000619,-0.000164,192.168.31.108
2026-02-17T15:01:46.380841,796050,3.755469,-0.003919,-0.001043,192.168.31.108
2026-02-17T15:01:48.449096,798061,3.756844,0.0,0.0,192.168.31.108
2026-02-17T15:01:50.442933,800072,3.756156,-0.000138,-3.7e-05,192.168.31.108
2026-02-17T15:01:52.443196,802083,3.752719,-0.000825,-0.00022,192.168.31.108
2026-02-17T15:01:54.427971,804095,3.748594,-0.00165,-0.00044,192.168.31.108
2026-02-17T15:01:56.483837,806106,3.747906,-0.001788,-0.000477,192.168.31.108
2026-02-17T15:01:58.477901,808117,3.74275,-0.002819,-0.000753,192.168.31.108
2026-02-17T15:02:00.493053,810129,3.74275,0.0,0.0,192.168.31.108
2026-02-17T15:02:02.480705,812140,3.746531,0.0,0.0,192.168.31.108
2026-02-17T15:02:06.649967,816162,3.730719,-0.003781,-0.001014,192.168.31.108
2026-02-17T15:02:08.500380,818173,3.712844,-0.007356,-0.001981,192.168.31.108
2026-02-17T15:02:14.625319,824206,3.686719,-0.012581,-0.003413,192.168.31.108
2026-02-17T15:02:16.573541,826218,3.679156,-0.010313,-0.002803,192.168.31.108
2026-02-17T15:02:24.699316,834263,3.672282,0.0,0.0,192.168.31.108
2026-02-17T15:02:26.633474,836274,3.676406,0.0,0.0,192.168.31.108
2026-02-17T15:02:30.695717,840296,3.683281,0.0,0.0,192.168.31.108
2026-02-17T15:02:40.810518,850351,3.681562,0.0,0.0,192.168.31.108
2026-02-17T15:02:42.698666,852361,3.680875,-0.000137,-3.7e-05,192.168.31.108
2026-02-17T15:02:44.727720,854373,3.671594,-0.001994,-0.000543,192.168.31.108
2026-02-17T15:02:46.733556,856384,3.678125,0.0,0.0,192.168.31.108
2026-02-17T15:02:50.900916,860406,3.673313,-0.000963,-0.000262,192.168.31.108
2026-02-17T15:02:52.758842,862417,3.670219,-0.001581,-0.000431,192.168.31.108
2026-02-17T15:02:56.889484,866439,3.668156,0.0,0.0,192.168.31.108
2026-02-17T15:02:58.879216,868450,3.658531,-0.001925,-0.000526,192.168.31.108
2026-02-17T15:03:00.806961,870461,3.658875,0.0,0.0,192.168.31.108
2026-02-17T15:03:02.836703,872472,3.658188,-0.000137,-3.8e-05,192.168.31.108
2026-02-17T15:03:04.814737,874483,3.782281,0.0,0.0,192.168.31.108
2026-02-17T15:03:06.890845,876495,3.787438,0.0,0.0,192.168.31.108
2026-02-17T15:03:08.861372,878506,3.868563,0.0,0.0,192.168.31.108
2026-02-17T15:03:10.886330,880517,3.672625,-0.039187,-0.01067,192.168.31.108
2026-02-17T15:03:12.917890,882529,3.66575,-0.040562,-0.011065,192.168.31.108
2026-02-17T15:03:14.899054,884540,3.662657,-0.041181,-0.011244,192.168.31.108
2026-02-17T15:03:16.891206,886551,3.904656,0.0,0.0,192.168.31.108
2026-02-17T15:03:18.908165,888562,3.691531,-0.042625,-0.011547,192.168.31.108
2026-02-17T15:03:20.979194,890573,3.680188,-0.044894,-0.012199,192.168.31.108
2026-02-17T15:03:22.922173,892584,3.674,-0.046131,-0.012556,192.168.31.108
2026-02-17T15:03:25.006388,894596,3.670219,-0.046888,-0.012775,192.168.31.108
2026-02-17T15:03:29.030956,898619,3.664719,-0.005363,-0.001463,192.168.31.108
2026-02-17T15:03:31.010008,900630,3.661625,-0.003713,-0.001014,192.168.31.108
2026-02-17T15:03:32.998105,902640,3.660594,-0.002681,-0.000732,192.168.31.108
2026-02-17T15:03:37.130467,906663,3.6575,-0.001788,-0.000489,192.168.31.108
2026-02-17T15:03:39.028731,908674,3.655094,-0.001925,-0.000527,192.168.31.108
2026-02-17T15:03:43.136440,912696,3.653719,-0.001375,-0.000376,192.168.31.108
2026-02-17T15:03:45.031410,914707,3.652688,-0.0011,-0.000301,192.168.31.108
2026-02-17T15:03:47.117751,916718,3.651313,-0.001237,-0.000339,192.168.31.108
2026-02-17T15:03:49.131595,918729,3.650625,-0.000894,-0.000245,192.168.31.108
